date,product_line,step,device,channel,users,source
2026-08-11,auto,begin_checkout,desktop,seo,28,dummy
2026-08-11,auto,add_payment_info,desktop,seo,17,dummy
2026-08-11,auto,purchase,desktop,seo,16,dummy
2026-08-11,auto,page_view,desktop,direct,237,dummy
2026-08-11,auto,view_item,desktop,direct,118,dummy
2026-08-11,auto,add_to_cart,desktop,direct,66,dummy
2026-08-11,auto,begin_checkout,desktop,direct,21,dummy
2026-08-11,auto,add_payment_info,desktop,direct,18,dummy
2026-08-11,auto,purchase,desktop,direct,14,dummy
2026-08-11,auto,page_view,desktop,email,149,dummy
2026-08-11,auto,view_item,desktop,email,78,dummy
2026-08-11,auto,add_to_cart,desktop,email,43,dummy
2026-08-11,auto,begin_checkout,desktop,email,10,dummy
2026-08-11,auto,add_payment_info,desktop,email,8,dummy
2026-08-11,auto,purchase,desktop,email,7,dummy
2026-08-11,auto,page_view,desktop,paid_social,116,dummy
2026-08-11,auto,view_item,desktop,paid_social,56,dummy
2026-08-11,auto,add_to_cart,desktop,paid_social,18,dummy
2026-08-11,auto,begin_checkout,desktop,paid_social,9,dummy
2026-08-11,auto,add_payment_info,desktop,paid_social,4,dummy
2026-08-11,auto,purchase,desktop,paid_social,3,dummy
2026-08-11,auto,page_view,desktop,affiliate,176,dummy
2026-08-11,auto,view_item,desktop,affiliate,83,dummy
2026-08-11,auto,add_to_cart,desktop,affiliate,31,dummy
2026-08-11,auto,begin_checkout,desktop,affiliate,7,dummy
2026-08-11,auto,add_payment_info,desktop,affiliate,5,dummy
2026-08-11,auto,purchase,desktop,affiliate,5,dummy
2026-08-11,auto,page_view,desktop,referral,75,dummy
2026-08-11,auto,view_item,desktop,referral,39,dummy
2026-08-11,auto,add_to_cart,desktop,referral,22,dummy
2026-08-11,auto,begin_checkout,desktop,referral,8,dummy
2026-08-11,auto,add_payment_info,desktop,referral,5,dummy
2026-08-11,auto,purchase,desktop,referral,5,dummy
2026-08-11,auto,page_view,tablet,sea,99,dummy
2026-08-11,auto,view_item,tablet,sea,43,dummy
2026-08-11,auto,add_to_cart,tablet,sea,17,dummy
2026-08-11,auto,begin_checkout,tablet,sea,6,dummy
2026-08-11,auto,add_payment_info,tablet,sea,5,dummy
2026-08-11,auto,purchase,tablet,sea,3,dummy
2026-08-11,auto,page_view,tablet,seo,92,dummy
2026-08-11,auto,view_item,tablet,seo,51,dummy
2026-08-11,auto,add_to_cart,tablet,seo,23,dummy
2026-08-11,auto,begin_checkout,tablet,seo,4,dummy
2026-08-11,auto,add_payment_info,tablet,seo,3,dummy
2026-08-11,auto,purchase,tablet,seo,2,dummy
2026-08-11,auto,page_view,tablet,direct,68,dummy
2026-08-11,auto,view_item,tablet,direct,30,dummy
2026-08-11,auto,add_to_cart,tablet,direct,14,dummy
2026-08-11,auto,begin_checkout,tablet,direct,3,dummy
2026-08-11,auto,add_payment_info,tablet,direct,3,dummy
2026-08-11,auto,purchase,tablet,direct,3,dummy
2026-08-11,auto,page_view,tablet,email,29,dummy
2026-08-11,auto,view_item,tablet,email,19,dummy
2026-08-11,auto,add_to_cart,tablet,email,10,dummy
2026-08-11,auto,begin_checkout,tablet,email,5,dummy
2026-08-11,auto,add_payment_info,tablet,email,2,dummy
2026-08-11,auto,purchase,tablet,email,2,dummy
2026-08-11,auto,page_view,tablet,paid_social,21,dummy
2026-08-11,auto,view_item,tablet,paid_social,9,dummy
2026-08-11,auto,add_to_cart,tablet,paid_social,3,dummy
2026-08-11,auto,begin_checkout,tablet,paid_social,0,dummy
2026-08-11,auto,add_payment_info,tablet,paid_social,0,dummy
2026-08-11,auto,purchase,tablet,paid_social,0,dummy
2026-08-11,auto,page_view,tablet,affiliate,37,dummy
2026-08-11,auto,view_item,tablet,affiliate,22,dummy
2026-08-11,auto,add_to_cart,tablet,affiliate,9,dummy
2026-08-11,auto,begin_checkout,tablet,affiliate,5,dummy
2026-08-11,auto,add_payment_info,tablet,affiliate,1,dummy
2026-08-11,auto,purchase,tablet,affiliate,0,dummy
2026-08-11,auto,page_view,tablet,referral,18,dummy
2026-08-11,auto,view_item,tablet,referral,11,dummy
2026-08-11,auto,add_to_cart,tablet,referral,2,dummy
2026-08-11,auto,begin_checkout,tablet,referral,0,dummy
2026-08-11,auto,add_payment_info,tablet,referral,0,dummy
2026-08-11,auto,purchase,tablet,referral,0,dummy
2026-08-12,auto,page_view,mobile,sea,941,dummy
2026-08-12,auto,view_item,mobile,sea,341,dummy
2026-08-12,auto,add_to_cart,mobile,sea,141,dummy
2026-08-12,auto,begin_checkout,mobile,sea,44,dummy
2026-08-12,auto,add_payment_info,mobile,sea,32,dummy
2026-08-12,auto,purchase,mobile,sea,25,dummy
2026-08-12,auto,page_view,mobile,seo,699,dummy
2026-08-12,auto,view_item,mobile,seo,267,dummy
2026-08-12,auto,add_to_cart,mobile,seo,136,dummy
2026-08-12,auto,begin_checkout,mobile,seo,47,dummy
2026-08-12,auto,add_payment_info,mobile,seo,28,dummy
2026-08-12,auto,purchase,mobile,seo,18,dummy
2026-08-12,auto,page_view,mobile,direct,460,dummy
2026-08-12,auto,view_item,mobile,direct,170,dummy
2026-08-12,auto,add_to_cart,mobile,direct,70,dummy
2026-08-12,auto,begin_checkout,mobile,direct,19,dummy
2026-08-12,auto,add_payment_info,mobile,direct,15,dummy
2026-08-12,auto,purchase,mobile,direct,12,dummy
2026-08-12,auto,page_view,mobile,email,232,dummy
2026-08-12,auto,view_item,mobile,email,82,dummy
2026-08-12,auto,add_to_cart,mobile,email,37,dummy
2026-08-12,auto,begin_checkout,mobile,email,11,dummy
2026-08-12,auto,add_payment_info,mobile,email,7,dummy
2026-08-12,auto,purchase,mobile,email,6,dummy
2026-08-12,auto,page_view,mobile,paid_social,200,dummy
2026-08-12,auto,view_item,mobile,paid_social,80,dummy
2026-08-12,auto,add_to_cart,mobile,paid_social,37,dummy
2026-08-12,auto,begin_checkout,mobile,paid_social,7,dummy
2026-08-12,auto,add_payment_info,mobile,paid_social,6,dummy
2026-08-12,auto,purchase,mobile,paid_social,3,dummy
2026-08-12,auto,page_view,mobile,affiliate,282,dummy
2026-08-12,auto,view_item,mobile,affiliate,102,dummy
2026-08-12,auto,add_to_cart,mobile,affiliate,42,dummy
2026-08-12,auto,begin_checkout,mobile,affiliate,14,dummy
2026-08-12,auto,add_payment_info,mobile,affiliate,12,dummy
2026-08-12,auto,purchase,mobile,affiliate,9,dummy
2026-08-12,auto,page_view,mobile,referral,145,dummy
2026-08-12,auto,view_item,mobile,referral,60,dummy
2026-08-12,auto,add_to_cart,mobile,referral,28,dummy
2026-08-12,auto,begin_checkout,mobile,referral,10,dummy
2026-08-12,auto,add_payment_info,mobile,referral,5,dummy
2026-08-12,auto,purchase,mobile,referral,5,dummy
2026-08-12,auto,page_view,desktop,sea,484,dummy
2026-08-12,auto,view_item,desktop,sea,259,dummy
2026-08-12,auto,add_to_cart,desktop,sea,83,dummy
2026-08-12,auto,begin_checkout,desktop,sea,27,dummy
2026-08-12,auto,add_payment_info,desktop,sea,17,dummy
2026-08-12,auto,purchase,desktop,sea,14,dummy
2026-08-12,auto,page_view,desktop,seo,399,dummy
2026-08-12,auto,view_item,desktop,seo,207,dummy
2026-08-12,auto,add_to_cart,desktop,seo,94,dummy
2026-08-12,auto,begin_checkout,desktop,seo,35,dummy
2026-08-12,auto,add_payment_info,desktop,seo,22,dummy
2026-08-12,auto,purchase,desktop,seo,16,dummy
2026-08-12,auto,page_view,desktop,direct,230,dummy
2026-08-12,auto,view_item,desktop,direct,138,dummy
2026-08-12,auto,add_to_cart,desktop,direct,64,dummy
2026-08-12,auto,begin_checkout,desktop,direct,14,dummy
2026-08-12,auto,add_payment_info,desktop,direct,8,dummy
2026-08-12,auto,purchase,desktop,direct,7,dummy
2026-08-12,auto,page_view,desktop,email,123,dummy
2026-08-12,auto,view_item,desktop,email,64,dummy
2026-08-12,auto,add_to_cart,desktop,email,27,dummy
2026-08-12,auto,begin_checkout,desktop,email,8,dummy
2026-08-12,auto,add_payment_info,desktop,email,5,dummy
2026-08-12,auto,purchase,desktop,email,5,dummy
2026-08-12,auto,page_view,desktop,paid_social,116,dummy
2026-08-12,auto,view_item,desktop,paid_social,62,dummy
2026-08-12,auto,add_to_cart,desktop,paid_social,32,dummy
2026-08-12,auto,begin_checkout,desktop,paid_social,13,dummy
2026-08-12,auto,add_payment_info,desktop,paid_social,8,dummy
2026-08-12,auto,purchase,desktop,paid_social,5,dummy
2026-08-12,auto,page_view,desktop,affiliate,161,dummy
2026-08-12,auto,view_item,desktop,affiliate,87,dummy
2026-08-12,auto,add_to_cart,desktop,affiliate,49,dummy
2026-08-12,auto,begin_checkout,desktop,affiliate,17,dummy
2026-08-12,auto,add_payment_info,desktop,affiliate,13,dummy
2026-08-12,auto,purchase,desktop,affiliate,10,dummy
2026-08-12,auto,page_view,desktop,referral,93,dummy
2026-08-12,auto,view_item,desktop,referral,48,dummy
2026-08-12,auto,add_to_cart,desktop,referral,19,dummy
2026-08-12,auto,begin_checkout,desktop,referral,8,dummy
2026-08-12,auto,add_payment_info,desktop,referral,6,dummy
2026-08-12,auto,purchase,desktop,referral,6,dummy
2026-08-12,auto,page_view,tablet,sea,103,dummy
2026-08-12,auto,view_item,tablet,sea,56,dummy
2026-08-12,auto,add_to_cart,tablet,sea,15,dummy
2026-08-12,auto,begin_checkout,tablet,sea,6,dummy
2026-08-12,auto,add_payment_info,tablet,sea,4,dummy
2026-08-12,auto,purchase,tablet,sea,4,dummy
2026-08-12,auto,page_view,tablet,seo,73,dummy
2026-08-12,auto,view_item,tablet,seo,42,dummy
2026-08-12,auto,add_to_cart,tablet,seo,18,dummy
2026-08-12,auto,begin_checkout,tablet,seo,3,dummy
2026-08-12,auto,add_payment_info,tablet,seo,2,dummy
2026-08-12,auto,purchase,tablet,seo,1,dummy
2026-08-12,auto,page_view,tablet,direct,53,dummy
2026-08-12,auto,view_item,tablet,direct,24,dummy
2026-08-12,auto,add_to_cart,tablet,direct,9,dummy
2026-08-12,auto,begin_checkout,tablet,direct,1,dummy
2026-08-12,auto,add_payment_info,tablet,direct,1,dummy
2026-08-12,auto,purchase,tablet,direct,0,dummy
2026-08-12,auto,page_view,tablet,email,26,dummy
2026-08-12,auto,view_item,tablet,email,15,dummy
2026-08-12,auto,add_to_cart,tablet,email,11,dummy
2026-08-12,auto,begin_checkout,tablet,email,2,dummy
2026-08-12,auto,add_payment_info,tablet,email,2,dummy
2026-08-12,auto,purchase,tablet,email,2,dummy
2026-08-12,auto,page_view,tablet,paid_social,21,dummy
2026-08-12,auto,view_item,tablet,paid_social,5,dummy
2026-08-12,auto,add_to_cart,tablet,paid_social,3,dummy
2026-08-12,auto,begin_checkout,tablet,paid_social,0,dummy
2026-08-12,auto,add_payment_info,tablet,paid_social,0,dummy
2026-08-12,auto,purchase,tablet,paid_social,0,dummy
2026-08-12,auto,page_view,tablet,affiliate,35,dummy
2026-08-12,auto,view_item,tablet,affiliate,21,dummy
2026-08-12,auto,add_to_cart,tablet,affiliate,9,dummy
2026-08-12,auto,begin_checkout,tablet,affiliate,3,dummy
2026-08-12,auto,add_payment_info,tablet,affiliate,2,dummy
2026-08-12,auto,purchase,tablet,affiliate,2,dummy
2026-08-12,auto,page_view,tablet,referral,24,dummy
2026-08-12,auto,view_item,tablet,referral,15,dummy
2026-08-12,auto,add_to_cart,tablet,referral,6,dummy
2026-08-12,auto,begin_checkout,tablet,referral,2,dummy
2026-08-12,auto,add_payment_info,tablet,referral,2,dummy
2026-08-12,auto,purchase,tablet,referral,2,dummy
2026-08-13,auto,page_view,mobile,sea,876,dummy
2026-08-13,auto,view_item,mobile,sea,318,dummy
2026-08-13,auto,add_to_cart,mobile,sea,119,dummy
2026-08-13,auto,begin_checkout,mobile,sea,35,dummy
2026-08-13,auto,add_payment_info,mobile,sea,23,dummy
2026-08-13,auto,purchase,mobile,sea,19,dummy
2026-08-13,auto,page_view,mobile,seo,707,dummy
2026-08-13,auto,view_item,mobile,seo,275,dummy
2026-08-13,auto,add_to_cart,mobile,seo,119,dummy
2026-08-13,auto,begin_checkout,mobile,seo,28,dummy
2026-08-13,auto,add_payment_info,mobile,seo,21,dummy
2026-08-13,auto,purchase,mobile,seo,18,dummy
2026-08-13,auto,page_view,mobile,direct,454,dummy
2026-08-13,auto,view_item,mobile,direct,184,dummy
2026-08-13,auto,add_to_cart,mobile,direct,77,dummy
2026-08-13,auto,begin_checkout,mobile,direct,25,dummy
2026-08-13,auto,add_payment_info,mobile,direct,17,dummy
2026-08-13,auto,purchase,mobile,direct,16,dummy
2026-08-13,auto,page_view,mobile,email,250,dummy
2026-08-13,auto,view_item,mobile,email,105,dummy
2026-08-13,auto,add_to_cart,mobile,email,47,dummy
2026-08-13,auto,begin_checkout,mobile,email,18,dummy
2026-08-13,auto,add_payment_info,mobile,email,12,dummy
2026-08-13,auto,purchase,mobile,email,11,dummy
2026-08-13,auto,page_view,mobile,paid_social,172,dummy
2026-08-13,auto,view_item,mobile,paid_social,61,dummy
2026-08-13,auto,add_to_cart,mobile,paid_social,20,dummy
2026-08-13,auto,begin_checkout,mobile,paid_social,3,dummy
2026-08-13,auto,add_payment_info,mobile,paid_social,1,dummy
2026-08-13,auto,purchase,mobile,paid_social,0,dummy
2026-08-13,auto,page_view,mobile,affiliate,307,dummy
2026-08-13,auto,view_item,mobile,affiliate,123,dummy
2026-08-13,auto,add_to_cart,mobile,affiliate,54,dummy
2026-08-13,auto,begin_checkout,mobile,affiliate,23,dummy
2026-08-13,auto,add_payment_info,mobile,affiliate,13,dummy
2026-08-13,auto,purchase,mobile,affiliate,12,dummy
2026-08-13,auto,page_view,mobile,referral,134,dummy
2026-08-13,auto,view_item,mobile,referral,50,dummy
2026-08-13,auto,add_to_cart,mobile,referral,22,dummy
2026-08-13,auto,begin_checkout,mobile,referral,4,dummy
2026-08-13,auto,add_payment_info,mobile,referral,1,dummy
2026-08-13,auto,purchase,mobile,referral,1,dummy
2026-08-13,auto,page_view,desktop,sea,514,dummy
2026-08-13,auto,view_item,desktop,sea,282,dummy
2026-08-13,auto,add_to_cart,desktop,sea,85,dummy
2026-08-13,auto,begin_checkout,desktop,sea,34,dummy
2026-08-13,auto,add_payment_info,desktop,sea,16,dummy
2026-08-13,auto,purchase,desktop,sea,13,dummy
2026-08-13,auto,page_view,desktop,seo,418,dummy
2026-08-13,auto,view_item,desktop,seo,239,dummy
2026-08-13,auto,add_to_cart,desktop,seo,112,dummy
2026-08-13,auto,begin_checkout,desktop,seo,36,dummy
2026-08-13,auto,add_payment_info,desktop,seo,25,dummy
2026-08-13,auto,purchase,desktop,seo,22,dummy
2026-08-13,auto,page_view,desktop,direct,221,dummy
2026-08-13,auto,view_item,desktop,direct,119,dummy
2026-08-13,auto,add_to_cart,desktop,direct,54,dummy
2026-08-13,auto,begin_checkout,desktop,direct,13,dummy
2026-08-13,auto,add_payment_info,desktop,direct,9,dummy
2026-08-13,auto,purchase,desktop,direct,8,dummy
2026-08-13,auto,page_view,desktop,email,122,dummy
2026-08-13,auto,view_item,desktop,email,63,dummy
2026-08-13,auto,add_to_cart,desktop,email,30,dummy
2026-08-13,auto,begin_checkout,desktop,email,10,dummy
2026-08-13,auto,add_payment_info,desktop,email,7,dummy
2026-08-13,auto,purchase,desktop,email,7,dummy
2026-08-13,auto,page_view,desktop,paid_social,132,dummy
2026-08-13,auto,view_item,desktop,paid_social,75,dummy
2026-08-13,auto,add_to_cart,desktop,paid_social,26,dummy
2026-08-13,auto,begin_checkout,desktop,paid_social,7,dummy
2026-08-13,auto,add_payment_info,desktop,paid_social,2,dummy
2026-08-13,auto,purchase,desktop,paid_social,1,dummy
2026-08-13,auto,page_view,desktop,affiliate,161,dummy
2026-08-13,auto,view_item,desktop,affiliate,87,dummy
2026-08-13,auto,add_to_cart,desktop,affiliate,34,dummy
2026-08-13,auto,begin_checkout,desktop,affiliate,15,dummy
2026-08-13,auto,add_payment_info,desktop,affiliate,9,dummy
2026-08-13,auto,purchase,desktop,affiliate,6,dummy
2026-08-13,auto,page_view,desktop,referral,78,dummy
2026-08-13,auto,view_item,desktop,referral,45,dummy
2026-08-13,auto,add_to_cart,desktop,referral,15,dummy
2026-08-13,auto,begin_checkout,desktop,referral,4,dummy
2026-08-13,auto,add_payment_info,desktop,referral,3,dummy
2026-08-13,auto,purchase,desktop,referral,1,dummy
2026-08-13,auto,page_view,tablet,sea,100,dummy
2026-08-13,auto,view_item,tablet,sea,56,dummy
2026-08-13,auto,add_to_cart,tablet,sea,20,dummy
2026-08-13,auto,begin_checkout,tablet,sea,6,dummy
2026-08-13,auto,add_payment_info,tablet,sea,3,dummy
2026-08-13,auto,purchase,tablet,sea,3,dummy
2026-08-13,auto,page_view,tablet,seo,75,dummy
2026-08-13,auto,view_item,tablet,seo,36,dummy
2026-08-13,auto,add_to_cart,tablet,seo,20,dummy
2026-08-13,auto,begin_checkout,tablet,seo,14,dummy
2026-08-13,auto,add_payment_info,tablet,seo,10,dummy
2026-08-13,auto,purchase,tablet,seo,10,dummy
2026-08-13,auto,page_view,tablet,direct,48,dummy
2026-08-13,auto,view_item,tablet,direct,27,dummy
2026-08-13,auto,add_to_cart,tablet,direct,11,dummy
2026-08-13,auto,begin_checkout,tablet,direct,5,dummy
2026-08-13,auto,add_payment_info,tablet,direct,3,dummy
2026-08-13,auto,purchase,tablet,direct,3,dummy
2026-08-13,auto,page_view,tablet,email,29,dummy
2026-08-13,auto,view_item,tablet,email,15,dummy
2026-08-13,auto,add_to_cart,tablet,email,10,dummy
2026-08-13,auto,begin_checkout,tablet,email,8,dummy
2026-08-13,auto,add_payment_info,tablet,email,4,dummy
2026-08-13,auto,purchase,tablet,email,4,dummy
2026-08-13,auto,page_view,tablet,paid_social,18,dummy
2026-08-13,auto,view_item,tablet,paid_social,13,dummy
2026-08-13,auto,add_to_cart,tablet,paid_social,9,dummy
2026-08-13,auto,begin_checkout,tablet,paid_social,2,dummy
2026-08-13,auto,add_payment_info,tablet,paid_social,2,dummy
2026-08-13,auto,purchase,tablet,paid_social,2,dummy
2026-08-13,auto,page_view,tablet,affiliate,28,dummy
2026-08-13,auto,view_item,tablet,affiliate,17,dummy
2026-08-13,auto,add_to_cart,tablet,affiliate,12,dummy
2026-08-13,auto,begin_checkout,tablet,affiliate,5,dummy
2026-08-13,auto,add_payment_info,tablet,affiliate,4,dummy
2026-08-13,auto,purchase,tablet,affiliate,4,dummy
2026-08-13,auto,page_view,tablet,referral,21,dummy
2026-08-13,auto,view_item,tablet,referral,12,dummy
2026-08-13,auto,add_to_cart,tablet,referral,7,dummy
2026-08-13,auto,begin_checkout,tablet,referral,4,dummy
2026-08-13,auto,add_payment_info,tablet,referral,2,dummy
2026-08-13,auto,purchase,tablet,referral,2,dummy
2026-08-14,auto,page_view,mobile,sea,927,dummy
2026-08-14,auto,view_item,mobile,sea,360,dummy
2026-08-14,auto,add_to_cart,mobile,sea,125,dummy
2026-08-14,auto,begin_checkout,mobile,sea,36,dummy
2026-08-14,auto,add_payment_info,mobile,sea,22,dummy
2026-08-14,auto,purchase,mobile,sea,18,dummy
2026-08-14,auto,page_view,mobile,seo,739,dummy
2026-08-14,auto,view_item,mobile,seo,290,dummy
2026-08-14,auto,add_to_cart,mobile,seo,124,dummy
2026-08-14,auto,begin_checkout,mobile,seo,41,dummy
2026-08-14,auto,add_payment_info,mobile,seo,28,dummy
2026-08-14,auto,purchase,mobile,seo,23,dummy
2026-08-14,auto,page_view,mobile,direct,424,dummy
2026-08-14,auto,view_item,mobile,direct,166,dummy
2026-08-14,auto,add_to_cart,mobile,direct,73,dummy
2026-08-14,auto,begin_checkout,mobile,direct,26,dummy
2026-08-14,auto,add_payment_info,mobile,direct,21,dummy
2026-08-14,auto,purchase,mobile,direct,17,dummy
2026-08-14,auto,page_view,mobile,email,236,dummy
2026-08-14,auto,view_item,mobile,email,106,dummy
2026-08-14,auto,add_to_cart,mobile,email,64,dummy
2026-08-14,auto,begin_checkout,mobile,email,22,dummy
2026-08-14,auto,add_payment_info,mobile,email,13,dummy
2026-08-14,auto,purchase,mobile,email,10,dummy
2026-08-14,auto,page_view,mobile,paid_social,195,dummy
2026-08-14,auto,view_item,mobile,paid_social,69,dummy
2026-08-14,auto,add_to_cart,mobile,paid_social,30,dummy
2026-08-14,auto,begin_checkout,mobile,paid_social,9,dummy
2026-08-14,auto,add_payment_info,mobile,paid_social,6,dummy
2026-08-14,auto,purchase,mobile,paid_social,5,dummy
2026-08-14,auto,page_view,mobile,affiliate,315,dummy
2026-08-14,auto,view_item,mobile,affiliate,117,dummy
2026-08-14,auto,add_to_cart,mobile,affiliate,52,dummy
2026-08-14,auto,begin_checkout,mobile,affiliate,19,dummy
2026-08-14,auto,add_payment_info,mobile,affiliate,10,dummy
2026-08-14,auto,purchase,mobile,affiliate,10,dummy
2026-08-14,auto,page_view,mobile,referral,149,dummy
2026-08-14,auto,view_item,mobile,referral,44,dummy
2026-08-14,auto,add_to_cart,mobile,referral,23,dummy
2026-08-14,auto,begin_checkout,mobile,referral,9,dummy
2026-08-14,auto,add_payment_info,mobile,referral,6,dummy
2026-08-14,auto,purchase,mobile,referral,2,dummy
2026-08-14,auto,page_view,desktop,sea,498,dummy
2026-08-14,auto,view_item,desktop,sea,287,dummy
2026-08-14,auto,add_to_cart,desktop,sea,103,dummy
2026-08-14,auto,begin_checkout,desktop,sea,29,dummy
2026-08-14,auto,add_payment_info,desktop,sea,20,dummy
2026-08-14,auto,purchase,desktop,sea,16,dummy
2026-08-14,auto,page_view,desktop,seo,389,dummy
2026-08-14,auto,view_item,desktop,seo,208,dummy
2026-08-14,auto,add_to_cart,desktop,seo,96,dummy
2026-08-14,auto,begin_checkout,desktop,seo,33,dummy
2026-08-14,auto,add_payment_info,desktop,seo,20,dummy
2026-08-14,auto,purchase,desktop,seo,16,dummy
2026-08-14,auto,page_view,desktop,direct,247,dummy
2026-08-14,auto,view_item,desktop,direct,138,dummy
2026-08-14,auto,add_to_cart,desktop,direct,71,dummy
2026-08-14,auto,begin_checkout,desktop,direct,18,dummy
2026-08-14,auto,add_payment_info,desktop,direct,11,dummy
2026-08-14,auto,purchase,desktop,direct,7,dummy
2026-08-14,auto,page_view,desktop,email,140,dummy
